Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19,Z_20,Z_21,Z_22,Z_23,Z_24,Z_25,Z_26,Z_27,Z_28,Z_29,Z_30
-3.374345612740465,-1.1008031579006827,-1.8879947273154716,0.41058500999719094,-3.259589105976106,0.2590083826161572,-1.3247331270917357,-1.3379735740688747,-0.5347867533737344,-1.241950120218742,-2.4666063951557486,0.7993017554669353,-1.8911440605079322,0.24622467926255304,-1.481695041074965,0.4938148450558123,-2.632991775082833,0.04374183974760335,1.294658156923501,0.591965418637137,3.2779679391509187,2.420006738678665,0.5842681538193815,2.6359048597143326,1.2509657015339466,4.285233130301925,-0.6634760581500939,1.4271699262205315,-0.6671678360728622,0.5391701971401712
-2.3079791538531365,-1.389934750186376,-2.0447850335991546,1.7224446884931166,3.2994738088366438,2.6247105071363577,5.183386622134375,-4.214358488979165,-3.7709278249973988,3.5911088030691425,0.9020215399586768,0.5594959457204485,0.4340185681544104,-0.2467471058413171,-3.7154356200839755,3.8054132077770486,-2.651502589557663,2.8911134615438785,1.431119371807938,1.6702994039079577,2.194597345083608,-3.8761399205881792,0.45411270377910096,2.9462917827327137,1.759014509463627,-5.2406646622639474,-0.05077581058529024,-1.3516902877036336,-0.08716278919372378,-1.2778055155580743
-0.9595101741641066,1.51715287038082,-0.8702877858982797,0.01966587428165481,-0.8949983311260956,-0.47029966695588576,3.0286411306659717,-3.98645702739726,-2.638628866336573,1.5350370817821009,2.042987555787887,2.9865794301835384,4.042229141848275,3.0683513743654247,-0.5028508668857552,-3.2334990287493968,0.5200870011183573,1.153344981445093,2.1614185459323996,-0.5409414900092321,1.2027682561334454,1.0375242422092947,1.5267566390315617,-1.7677268094847722,6.180937090747975,-0.5468687175448199,-0.6995481671789107,-0.9228137741003215,-0.35132699027353137,-2.625011713779653
2.2599066494062137,0.7928382674884746,-2.1875963829522798,1.3051781285184465,0.5177420161498749,1.104959803784552,5.819920440257179,-2.425719684748895,0.32213837542455637,-3.9523335951389815,1.4625032940441196,-3.213463618381205,1.1947355472037682,2.3833580934899867,0.27239006097991236,-0.9983560035205077,-4.481548508238378,2.2816416629977705,1.894798471524956,1.8459548090949482,2.113680204261033,2.8500063231901454,0.8278479766625073,-0.3190135701965513,3.220428059714698,-2.2979495842622493,-1.3492160552377475,2.782885967821092,0.4912511627331794,-0.6306309281418493
0.1667113904151235,0.20849892072646037,-0.8187386206388413,-1.236602199832014,2.1037700381025717,0.2006350251330422,3.271319473461552,-0.3271374119803792,-0.8920502305701627,1.8141348718988446,3.862546814354317,-2.5594418340570497,-0.6847515384365568,1.545316003289454,3.17700772449059,-2.157938933224263,2.2759050387642255,-0.14224805228093695,3.0209565866446306,-1.0250633438154626,-1.6647103713157583,0.30061768551343065,1.3658967323270013,-0.45721066273138333,0.5016042201189822,-0.9287981347353929,-0.48314976322441816,1.9875337577589232,1.001232343623618,0.6203270280959787
0.9235008672410051,-1.5596847286646642,0.3380563943434647,1.8542651072489624,4.661924223791908,-0.7594251677772288,-2.181382241359894,1.0071659094145995,0.5576002854814703,1.6063669323168637,2.029929688698468,-0.2803337092333522,-0.6885576619468378,-3.371682629963707,1.7124560165586686,1.6764525608983256,1.814061347995039,0.6680243421038281,-2.125578432035298,3.776763674487721,0.10294843458355818,-1.0094703662286486,3.98428654322847,1.3966439348467445,-1.188325238071231,1.1081032147027663,-2.077367766223393,0.6628233806101325,-1.8072804379845684,-1.3610505924385197
0.4681407978669996,-3.507207398211369,-0.899257176462761,4.371983537756688,-1.2594226992315305,0.3529189745486588,3.2567058418031234,-2.857456458610265,0.01315073598708949,0.29398105901496296,4.896924644650411,-0.6140230975642151,-0.28657282025420727,-2.499017689367621,-1.4272551606546837,0.42207088595194153,0.4698673374823417,1.4521823450814628,1.3604428396372186,-2.0490845002383096,1.8349219284511527,2.021434137881924,-1.8655537079197622,4.698454014888753,-1.8723945804033868,3.1299308882821455,2.0068229285363435,-1.9230909803562897,1.7724212579281289,-2.3792695492817333
-0.5575744895607648,-0.41035131742953695,0.28644255267140073,-0.05271399962135703,0.2790919384418663,-1.9663246479407437,2.2288042406834094,-0.3374390040904385,-3.495264967542501,4.818489805870664,2.6472090829374935,1.257401942506021,-0.7663548401277599,-0.27231830702489807,-0.345910003269421,-0.2486442963519219,-0.4179800998761885,1.387996498962107,1.834312951480559,-1.0534072476024054,-1.124419707884655,-0.04583773412967612,-3.08518927391315,-2.0428797553316027,4.139856580987948,0.7499708163585962,0.3321651894385289,-1.999964560424962,-0.7818221899196597,-0.028247269156916416
0.49006273568941117,5.39843806479394,-1.7610950588462644,0.6946501795276585,-3.544523468312141,-1.4690925342149188,-2.3388830165604544,-3.003222614354109,-3.0213836485037464,1.3264351723565766,-0.3010051431417758,2.2385830518542282,1.2609062106253255,-1.9044721557054622,0.844055812476475,2.8343217286811324,0.03056262123382772,-2.823075745115771,3.9926211904708118,-2.5766164201490263,2.54642107682206,-4.317869201222049,1.037974485958041,0.5832271715092703,0.06305599064755052,-2.238953371207363,1.3896081091916022,-0.7416285603431427,1.1924388239647983,-1.0529193638630316
0.94230519540084,2.6570146322801103,1.026028673902622,-1.2777539371961735,0.1739836169855814,2.946398194319505,3.9032029195050777,-3.525317872608126,1.4240670890955902,-2.906582485365553,-2.136246742340256,2.844804841308852,-3.1343173673073528,1.5592461784089935,-0.6720768717444194,4.061065405586133,2.586519602481327,0.042275023030468595,1.8200709096616692,-1.4542403927281033,1.8738647253049465,0.044404067677793035,-0.6812437652865777,-0.671823151758955,-1.6012234727164236,-1.769938505924449,2.2617023763624777,1.6122024196712186,-1.0355283813618046,0.17528426152081678
