,timestamp,value,raw_score,anomaly_score
0,2013-12-02 21:15:00,73.96732207,2.919976842234959,0.0301029996658834
1,2013-12-02 21:20:00,74.93588199999998,2.9285500472431747,0.0301029996658834
2,2013-12-02 21:25:00,76.12416182,2.945605661560165,1.0
3,2013-12-02 21:30:00,78.14070732,3.0100862082794393,1.0
4,2013-12-02 21:35:00,79.32983574,3.0370230137469996,1.0
5,2013-12-02 21:40:00,78.71041827,2.9676627300048897,0.0301029996658834
6,2013-12-02 21:45:00,80.26978421,3.030137321029199,1.0
7,2013-12-02 21:50:00,80.27282792,3.0025304240033837,0.0301029996658834
8,2013-12-02 21:55:00,80.35342468,2.987870088427245,0.0301029996658834
9,2013-12-02 22:00:00,79.48652315,2.942388371923794,0.0301029996658834
10,2013-12-02 22:05:00,80.78327674,2.9869890386499276,1.0
11,2013-12-02 22:10:00,79.50815854,2.933021109165831,0.0301029996658834
12,2013-12-02 22:15:00,79.30203285,2.9272104660498353,0.0301029996658834
13,2013-12-02 22:20:00,80.80262407,2.9692538573300853,0.0301029996658834
14,2013-12-02 22:25:00,80.37778929,2.9475000286474247,0.0301029996658834
15,2013-12-02 22:30:00,80.47923735,2.947099760073663,0.0301029996658834
16,2013-12-02 22:35:00,81.42356028,2.9799090151620753,1.0
17,2013-12-02 22:40:00,81.37357535,2.971078418227471,0.0301029996658834
18,2013-12-02 22:45:00,81.69094215,2.97958805263507,1.0
19,2013-12-02 22:50:00,80.18124978,2.927608414745744,0.0301029996658834
20,2013-12-02 22:55:00,81.76717835,2.975022387865163,0.0301029996658834
21,2013-12-02 23:00:00,81.25978065,2.9506869859792255,0.0301029996658834
22,2013-12-02 23:05:00,80.30293653,2.9257417935867625,0.0301029996658834
23,2013-12-02 23:10:00,81.11459031,2.9425451168525543,0.0301029996658834
24,2013-12-02 23:15:00,81.74810877,2.9618383098701826,0.0301029996658834
25,2013-12-02 23:20:00,81.99460747,2.968443226303994,1.0
26,2013-12-02 23:25:00,81.2580527,2.9399916339862924,0.0301029996658834
27,2013-12-02 23:30:00,83.11803871,3.0186328136325598,1.0
28,2013-12-02 23:35:00,81.24702121,2.9354904661073986,0.0301029996658834
29,2013-12-02 23:40:00,82.73586941,2.988946961476897,0.0301029996658834
30,2013-12-02 23:45:00,81.72332602,2.944741533784654,0.0301029996658834
31,2013-12-02 23:50:00,81.56235567,2.938736468001996,0.0301029996658834
32,2013-12-02 23:55:00,81.43553422,2.934521633595762,0.0301029996658834
33,2013-12-03 00:00:00,81.90815592,2.946271077946503,0.0301029996658834
34,2013-12-03 00:05:00,82.45575098,2.9639914340669407,0.0301029996658834
35,2013-12-03 00:10:00,83.02758267,2.9868499419331993,0.0301029996658834
36,2013-12-03 00:15:00,83.36235646,3.000436828147306,1.0
37,2013-12-03 00:20:00,81.88701566,2.9382700049909194,0.0301029996658834
38,2013-12-03 00:25:00,82.88189183,2.971429924483052,0.0301029996658834
39,2013-12-03 00:30:00,83.57965349,3.0028449824923222,1.0
40,2013-12-03 00:35:00,83.76141298,3.008983212143582,0.0301029996658834
41,2013-12-03 00:40:00,82.30991906,2.9432699450018474,0.0301029996658834
42,2013-12-03 00:45:00,83.05136903,2.9683370564704816,0.0301029996658834
43,2013-12-03 00:50:00,83.26333638,2.975286965566449,0.0301029996658834
44,2013-12-03 00:55:00,84.09700706,3.0158775427714177,1.0
45,2013-12-03 01:00:00,83.5464428,2.9827203000494844,0.0301029996658834
46,2013-12-03 01:05:00,83.48998999,2.97748689352667,0.0301029996658834
47,2013-12-03 01:10:00,83.43534304,2.972707089036723,0.0301029996658834
48,2013-12-03 01:15:00,85.18336642,3.073701451098329,1.0
49,2013-12-03 01:20:00,85.34462435,3.0800436525660757,0.0301029996658834
50,2013-12-03 01:25:00,84.67196172,3.0278185578906567,0.0301029996658834
51,2013-12-03 01:30:00,85.30276155,3.0663552001750403,0.0301029996658834
52,2013-12-03 01:35:00,84.34921079,3.0009735229488164,0.0301029996658834
53,2013-12-03 01:40:00,84.55584383,3.0094951022364924,0.0301029996658834
54,2013-12-03 01:45:00,83.77113659999998,2.967886207289468,0.0301029996658834
55,2013-12-03 01:50:00,85.29834063,3.0502927970564775,0.0301029996658834
56,2013-12-03 01:55:00,85.40014591,3.052972460488262,0.0301029996658834
57,2013-12-03 02:00:00,85.10730255,3.029342152096906,0.0301029996658834
58,2013-12-03 02:05:00,84.97405668,3.017675567867893,0.0301029996658834
