,timestamp,value,raw_score,anomaly_score
0,2014-02-14 14:27:00,51.846,2.5646312262979443,0.0301029996658834
1,2014-02-14 14:32:00,44.508,3.566232592236879,0.0301029996658834
2,2014-02-14 14:37:00,41.244,3.8703924233052898,1.0
3,2014-02-14 14:42:00,48.56800000000001,2.5675978779153787,0.0301029996658834
4,2014-02-14 14:47:00,46.714,2.609570647770373,0.0301029996658834
5,2014-02-14 14:52:00,44.986,2.7296364808543014,0.0301029996658834
6,2014-02-14 14:57:00,49.108,2.6122925356746345,0.0301029996658834
7,2014-02-14 15:02:00,40.47,3.5452080997285917,1.0
8,2014-02-14 15:07:00,53.404,3.286425237130675,1.0
9,2014-02-14 15:12:00,45.4,2.659402369033088,0.0301029996658834
10,2014-02-14 15:17:00,43.216,2.8968174994681615,0.0301029996658834
11,2014-02-14 15:22:00,49.72,2.690710280263322,0.0301029996658834
12,2014-02-14 15:27:00,46.37,2.5814270917699327,0.0301029996658834
13,2014-02-14 15:32:00,43.756,2.791422483147637,0.0301029996658834
14,2014-02-14 15:37:00,47.582,2.5704005784022512,0.0301029996658834
15,2014-02-14 15:42:00,40.738,3.308569558832931,0.0301029996658834
16,2014-02-14 15:47:00,51.216,2.9290803384800346,0.0301029996658834
17,2014-02-14 15:52:00,46.31399999999999,2.5735546197866643,0.0301029996658834
18,2014-02-14 15:57:00,45.0,2.6366967785478748,0.0301029996658834
19,2014-02-14 16:02:00,50.224,2.774083013573156,0.0301029996658834
20,2014-02-14 16:07:00,48.096,2.586187903000415,0.0301029996658834
21,2014-02-14 16:12:00,43.544,2.7959187860236243,0.0301029996658834
22,2014-02-14 16:17:00,48.85,2.633387019371109,0.0301029996658834
23,2014-02-14 16:22:00,40.942,3.2491267139205013,0.0301029996658834
24,2014-02-14 16:27:00,52.58600000000001,3.1811977118429393,0.0301029996658834
25,2014-02-14 16:32:00,45.802,2.5912332430734764,0.0301029996658834
26,2014-02-14 16:37:00,43.122,2.837559577195183,0.0301029996658834
27,2014-02-14 16:42:00,50.774,2.8541623736656434,0.0301029996658834
28,2014-02-14 16:47:00,46.262,2.5734521487791167,0.0301029996658834
29,2014-02-14 16:52:00,43.052,2.8439375780713805,0.0301029996658834
30,2014-02-14 16:57:00,50.718,2.8480393448232664,0.0301029996658834
31,2014-02-14 17:02:00,45.798,2.588212566049189,0.0301029996658834
32,2014-02-14 17:07:00,46.55,2.566770967713019,0.0301029996658834
33,2014-02-14 17:12:00,48.122,2.5933756038482914,0.0301029996658834
34,2014-02-14 17:17:00,40.23,3.3958862740839173,0.0301029996658834
35,2014-02-14 17:22:00,52.606,3.1940700320759956,0.0301029996658834
36,2014-02-14 17:27:00,44.652,2.6592059346314874,0.0301029996658834
37,2014-02-14 17:32:00,42.84,2.863548946117844,0.0301029996658834
