,timestamp,value,raw_score,anomaly_score
0,2014-03-01 17:34:00,0.0,0.9189385332046728,0.0301029996658834
1,2014-03-01 17:39:00,0.0,0.9189385332046728,0.0301029996658834
2,2014-03-01 17:44:00,0.0,0.9189385332046728,0.0301029996658834
3,2014-03-01 17:49:00,0.0,0.9189385332046728,0.0301029996658834
4,2014-03-01 17:54:00,0.0,0.9189385332046728,0.0301029996658834
5,2014-03-01 17:59:00,0.0,0.9189385332046728,0.0301029996658834
6,2014-03-01 18:04:00,0.0,0.9189385332046728,0.0301029996658834
7,2014-03-01 18:09:00,0.0,0.9189385332046728,0.0301029996658834
8,2014-03-01 18:14:00,0.0,0.9189385332046728,0.0301029996658834
9,2014-03-01 18:19:00,0.0,0.9189385332046728,0.0301029996658834
10,2014-03-01 18:24:00,0.0,0.9189385332046728,0.0301029996658834
11,2014-03-01 18:29:00,0.0,0.9189385332046728,0.0301029996658834
12,2014-03-01 18:34:00,0.0,0.9189385332046728,0.0301029996658834
13,2014-03-01 18:39:00,0.0,0.9189385332046728,0.0301029996658834
14,2014-03-01 18:44:00,0.0,0.9189385332046728,0.0301029996658834
15,2014-03-01 18:49:00,0.0,0.9189385332046728,0.0301029996658834
16,2014-03-01 18:54:00,0.0,0.9189385332046728,0.0301029996658834
17,2014-03-01 18:59:00,0.0,0.9189385332046728,0.0301029996658834
18,2014-03-01 19:04:00,0.0,0.9189385332046728,0.0301029996658834
19,2014-03-01 19:09:00,0.0,0.9189385332046728,0.0301029996658834
20,2014-03-01 19:14:00,0.0,0.9189385332046728,0.0301029996658834
21,2014-03-01 19:19:00,0.0,0.9189385332046728,0.0301029996658834
22,2014-03-01 19:24:00,0.0,0.9189385332046728,0.0301029996658834
23,2014-03-01 19:29:00,0.0,0.9189385332046728,0.0301029996658834
24,2014-03-01 19:34:00,0.0,0.9189385332046728,0.0301029996658834
25,2014-03-01 19:39:00,0.0,0.9189385332046728,0.0301029996658834
26,2014-03-01 19:44:00,0.0,0.9189385332046728,0.0301029996658834
27,2014-03-01 19:49:00,0.0,0.9189385332046728,0.0301029996658834
28,2014-03-01 19:54:00,0.0,0.9189385332046728,0.0301029996658834
29,2014-03-01 19:59:00,0.0,0.9189385332046728,0.0301029996658834
30,2014-03-01 20:04:00,0.0,0.9189385332046728,0.0301029996658834
31,2014-03-01 20:09:00,0.0,0.9189385332046728,0.0301029996658834
32,2014-03-01 20:14:00,0.0,0.9189385332046728,0.0301029996658834
